timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation,year,month,day,hour,minute,day_of_week,is_weekend,energy_kWh_original,voltage_V_original,current_A_original,power_factor_original,frequency_Hz_original,machine_utilization_%_original,production_output_units_original,ambient_temp_C_original,humidity_%_original,hour_sin,hour_cos,time_period,shift_phase,apparent_power_kVA,active_power_kW,reactive_active_ratio,power_quality,frequency_deviation,energy_efficiency,productivity_per_operator,material_efficiency,energy_cost_per_unit,energy_rolling_mean_3,energy_trend,energy_deviation,energy_output_ratio,hourly_variation,daily_pattern,thermal_comfort_index,difficult_conditions,relative_workload,machine_id_MCH_2,machine_id_MCH_3,machine_id_MCH_4,machine_id_MCH_5,operation_id_OP_02,operation_id_OP_03,operation_id_OP_04,operation_id_OP_05,operation_id_OP_06,operation_id_OP_07,operation_id_OP_08,operation_id_OP_09,operation_id_OP_10,shift_type_encoded,production_mode_Maintenance,production_mode_Production,production_mode_Setup,energy_state_encoded,allocation_recommendation_encoded,time_period_Matin,time_period_Nuit_Profonde,time_period_Soiree,shift_phase_Shift_Nuit,shift_phase_Shift_Soir,voltage_V_scaled,current_A_scaled,power_factor_scaled,reactive_power_kVAR_scaled,frequency_Hz_scaled,machine_utilization_%_scaled,production_output_units_scaled,operator_count_scaled,material_usage_kg_scaled,ambient_temp_C_scaled,humidity_%_scaled,forecast_energy_kWh_scaled,year_scaled,month_scaled,day_scaled,hour_scaled,minute_scaled,day_of_week_scaled,is_weekend_scaled,hour_sin_scaled,hour_cos_scaled,apparent_power_kVA_scaled,active_power_kW_scaled,reactive_active_ratio_scaled,power_quality_scaled,frequency_deviation_scaled,energy_efficiency_scaled,productivity_per_operator_scaled,material_efficiency_scaled,energy_cost_per_unit_scaled,energy_rolling_mean_3_scaled,energy_trend_scaled,energy_deviation_scaled,energy_output_ratio_scaled,hourly_variation_scaled,daily_pattern_scaled,thermal_comfort_index_scaled,difficult_conditions_scaled,relative_workload_scaled
2025-07-01 16:45:00,MCH_1,OP_06,8.78,406.42,21.6,0.953,3.09,49.84,63.04,103,2,32.93,31.07,56.02,Day,Production,6.57,Normal,Maintain,2025,7,1,16,45,1.0,0.0,8.78,406.42,21.6,0.953,49.84,63.04,103,31.07,56.02,-0.8660254037844385,-0.5000000000000004,Apres_Midi,Shift_Soir,8.778672,8.366074416,0.3519361785949683,0.7049149324418759,0.1599999999999966,11.731205953165611,51.49997425001287,0.31970873476010936,0.012786407642850411,8.923333333333332,-0.8000000000000007,-1.596,0.08779999912200001,1.50313140368246,8.506666666666666,32.34743707735961,1,0.837398367175623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.280837770353549,-1.1450074502558927,1.0348367705545867,-0.493426923506608,-1.4792792220726017,-1.495079507121151,0.29564644355355696,-1.2509148421226022,-1.4129682522356168,0.8403337769971835,0.1171895196906777,-1.7859331379131584,0.0,0.0,0.0,1.1272429603813559,1.013889554129062,0.0,0.0,-1.3785777664006056,-0.5158321704960686,-1.0960432566323817,-0.9459015092174587,0.33933985939069505,0.07326737246282851,1.2602420631279314,1.1934440136502569,1.4357501226880813,-1.38719084652399,-1.1041328620828452,-1.0602627061836358,-0.9515692344320585,-0.8947030882980237,-1.0187006434751826,-0.7361769822776064,-1.221043886230802,0.6214375697596951,0.5581437838992578,0.3643536811524616
2025-07-01 16:50:00,MCH_1,OP_10,8.32,398.27,20.9,0.951,4.75,50.02,88.88,100,2,52.38,32.75,57.2,Night,Idle,9.09,Normal,Maintain,2025,7,1,16,50,1.0,0.0,8.32,398.27,20.9,0.951,50.02,88.88,100,32.75,57.2,-0.8660254037844385,-0.5000000000000004,Apres_Midi,Shift_Soir,8.323842999999998,7.915974692999998,0.5709133929190634,0.6053802865814623,0.020000000000003126,12.01922932461186,49.9999750000125,0.5237999947620001,0.012479999875200001,8.893333333333333,-0.4599999999999991,-2.055999999999999,0.08077669824488642,1.50313140368246,8.506666666666666,33.54110687004253,1,0.8130081234714787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38880032668209796,-1.245222952634141,0.9816238155413883,1.4301443153386728,0.28487886078781705,1.024406554655534,-0.014834068929758134,-1.2509148421226022,0.8764562383108826,1.2256677019613191,0.25299248541838426,-0.9280302296531393,0.0,0.0,0.0,1.1272429603813559,1.3035722838802226,0.0,0.0,-1.3785777664006056,-0.5158321704960686,-1.2586933686990285,-1.1188175345034035,2.32320496065728,-1.4752361732080463,-0.97404103739436,1.3168563053847155,1.2974725142236108,0.7398784718380496,-1.1699901627414429,-1.0711535679699518,-0.5472449674429504,-1.1525749057272783,-1.2442001715834925,-0.7361769822776064,-1.221043886230802,0.9686703337754855,0.5581437838992578,0.0522375074542961
2025-07-01 16:55:00,MCH_1,OP_02,9.06,401.2,22.58,0.971,4.38,49.91,85.47,99,2,46.55,25.41,55.98,Day,Setup,9.31,Normal,Maintain,2025,7,1,16,55,1.0,0.0,9.06,401.2,22.58,0.971,49.91,85.47,99,25.41,55.98,-0.8660254037844385,-0.5000000000000004,Apres_Midi,Shift_Soir,9.059096,8.796382216,0.4834436552490447,0.654558059259073,0.09000000000000341,10.927151111793476,49.49997525001237,0.4702020154525049,0.013727272588613408,8.719999999999999,0.7400000000000002,-1.315999999999999,0.09059999909400002,1.50313140368246,8.506666666666666,29.506870916652066,0,0.8048780422367638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21144993396998016,-1.0047057469263458,1.5137533656733726,1.0013965090900256,-0.7932177454047268,0.6919201974319084,-0.11832757309086317,-1.2509148421226022,0.19021743214707268,-0.4578745654415121,0.11258602932702591,-0.8531339440113913,0.0,0.0,0.0,1.1272429603813559,1.593255013631383,0.0,0.0,-1.3785777664006056,-0.5158321704960686,-0.995761623257691,-0.7805890004036311,1.5307564836953593,-0.7101562886995789,0.14310051286684244,0.8489224904292144,1.2513799780687869,0.18127239868050957,-0.9019094455964064,-1.1340785471797792,0.8797818572244823,-0.7377376342106504,-0.9288000848294918,-0.7361769822776064,-1.221043886230802,-0.20486937492329105,-0.9402287903269374,-0.05180121711175953
2025-07-01 17:00:00,MCH_1,OP_03,8.64,398.45,21.69,0.954,3.22,50.12,91.0,109,2,45.07,30.83,55.86,Night,Production,8.98,Normal,Maintain,2025,7,1,17,0,1.0,0.0,8.64,398.45,21.69,0.954,50.12,91.0,109,30.83,55.86,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,8.642380500000002,8.244830997000001,0.3726851420503308,0.6949882174546191,0.11999999999999744,12.615739280585732,54.49997275001362,0.4134862347386584,0.011889908147799009,8.673333333333332,-0.41999999999999993,-1.7359999999999989,0.0872727263911846,1.50313140368246,9.081666666666667,32.17948718759367,1,0.8861788545839118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35192488404818056,-1.1321225999501179,1.061443248061186,-0.3427858023922182,1.2649666845991066,1.2311136154514546,0.9166074685201872,-1.2509148421226022,0.01600929610548854,0.7852860734308779,0.098775558236073,-0.9654783724740129,0.0,0.0,0.0,1.30066495428618,-1.593255013631383,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.1447820744050634,-0.9924799206988587,0.5273189813902395,-0.0811668270237318,0.6218754629786891,1.5724489690616452,1.7123053396170231,-0.40982786216483336,-1.2968206559942677,-1.1510198877362712,-0.49967740662070365,-0.9731858153417093,-1.0356299697369564,-0.7361769822776064,-1.0106836029193353,0.5725817598891139,0.5581437838992578,0.988586028548794
2025-07-01 17:05:00,MCH_1,OP_01,8.72,397.9,21.91,0.964,3.9,49.96,69.72,100,2,32.18,20.62,53.95,Day,Maintenance,8.62,Normal,Maintain,2025,7,1,17,5,1.0,0.0,8.72,397.9,21.91,0.964,49.96,69.72,100,20.62,53.95,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,8.717989,8.404141395999998,0.44724765513214965,0.6660919411971521,0.03999999999999915,11.467888593132042,49.9999750000125,0.32179999678200005,0.013079999869200002,8.806666666666667,0.08000000000000007,-1.6559999999999988,0.07999999926605506,1.50313140368246,9.081666666666667,26.50469932057714,0,0.8130081234714787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.46459984765181506,-1.1006262992026687,1.327508023127178,0.4451831388215109,-0.3031738334990124,-0.8437572589528747,-0.014834068929758134,-1.2509148421226022,-1.5012494022566902,-1.5565349824523513,-0.12104110662826524,-1.0880359307968732,0.0,0.0,0.0,1.30066495428618,-1.3035722838802226,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.1177439326019007,-0.9312772147780702,1.2028320388667268,-0.5307186976771339,-0.6548577373197955,1.080617756905759,1.2974725142236108,-1.365395404213632,-1.0410300508519232,-1.1026160575748651,0.0949171036573937,-0.9283385427453171,-1.2691379118673263,-0.7361769822776064,-1.0106836029193353,-1.0781865584064627,-0.9402287903269374,0.0522375074542961
2025-07-01 17:10:00,MCH_1,OP_09,9.05,404.75,22.35,0.963,3.35,49.9,84.73,101,4,56.16,20.76,64.42,Night,Setup,9.08,Normal,Maintain,2025,7,1,17,10,1.0,0.0,9.05,404.75,22.35,0.963,49.9,84.73,101,20.76,64.42,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,9.046162500000001,8.711454487500001,0.37016570495406576,0.7028346984004276,0.10000000000000142,11.160219761301684,25.249993687501576,0.5560395984550535,0.013440593926330756,8.803333333333333,0.33000000000000007,-1.3259999999999987,0.09049999909500002,1.50313140368246,9.081666666666667,29.715633910903957,0,0.8211382047061935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9387156081388809,-1.0376336977077698,1.3009015456205788,-0.19214468127782885,-0.8912265277858418,0.6197677328144651,0.08865943523134691,1.2159673444790784,1.321393234417091,-1.5244238220386732,1.0839224960574023,-0.9314346062732186,0.0,0.0,0.0,1.30066495428618,-1.013889554129062,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.0003867356063183,-0.8132159150591274,0.5044936689688334,0.04090427154291968,0.30269216290412465,0.9487877757455873,-0.9841074435220349,1.0758843931646658,-0.9635263001530894,-1.1038261533289004,0.3922143587964424,-0.7433435432851994,-0.9320108190668379,-0.7361769822776064,-1.0106836029193353,-0.14414123053809402,-0.9402287903269374,0.15627623202035174
2025-07-01 17:15:00,MCH_1,OP_10,8.71,403.7,21.58,0.895,3.94,50.04,65.38,90,2,33.91,34.23,44.8,Night,Maintenance,7.61,Normal,Maintain,2025,7,1,17,15,1.0,0.0,8.71,403.7,21.58,0.895,50.04,65.38,90,34.23,44.8,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,8.711846,7.79710217,0.4523535645977538,0.616241128755642,0.03999999999999915,10.332949445126355,44.99997750001125,0.37677777359135806,0.014516666505370373,8.826666666666666,-0.33999999999999986,-1.6659999999999986,0.0862376229085384,1.50313140368246,9.081666666666667,30.560842827758023,1,0.7317073111243309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7236088594410354,-1.147870750323843,-0.5083389248281646,0.4915342530105538,0.4808964255500471,-1.2669217136011264,-1.0497691105408085,-1.2509148421226022,-1.2976142162080815,1.5651285406202,-1.1740895273134484,-1.4318779694248964,0.0,0.0,0.0,1.30066495428618,-0.7242068243779014,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.1199407134545407,-1.1644851124700573,1.249089982325843,-1.3062693529585974,-0.6548577373197955,0.594318882855273,0.8365471526753746,-0.7924088772949484,-0.7322422308499271,-1.0953554830506544,-0.404542284976208,-0.933944451819866,-1.0688643919785838,-0.7361769822776064,-1.0106836029193353,0.10172595163327208,0.5581437838992578,-0.988149738206256
2025-07-01 17:20:00,MCH_1,OP_05,9.55,401.4,23.8,0.873,4.76,49.91,77.35,102,3,34.95,24.92,42.03,Night,Setup,9.96,Normal,Maintain,2025,7,1,17,20,1.0,0.0,9.55,401.4,23.8,0.873,49.91,77.35,102,24.92,42.03,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,9.55332,8.340048359999999,0.49842926718018143,0.5826100831858783,0.09000000000000341,10.680627153861032,33.99998866667044,0.34264705546424457,0.014044117509371398,9.103333333333333,0.8399999999999999,-0.8259999999999987,0.1061111099320988,1.50313140368246,9.081666666666667,25.07702568186093,0,0.8292682859409083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25242264800766223,-0.8300444427813991,-1.093681429973347,1.4417320938859333,-0.7932177454047268,-0.09980684674869134,0.19215293939245193,-0.0174737488217619,-1.1751976881788593,-0.5702636268893847,-1.4928812349962846,-0.6318494637062275,0.0,0.0,0.0,1.30066495428618,-0.43452409462674085,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-0.8190235766818879,-0.9559000093884743,1.6665214427257795,-1.8294820781279946,0.14310051286684244,0.7432918728056374,-0.17748812034884293,-1.148124273148615,-0.8338088508611067,-0.9949175354657378,0.9987007592801014,-0.46304808955774823,-0.430779533577748,-0.7361769822776064,-1.0106836029193353,-1.4934899083971511,-0.9402287903269374,0.26031495658640735
2025-07-01 17:25:00,MCH_1,OP_08,8.65,394.27,21.94,0.903,4.44,49.77,62.2,108,4,49.52,22.72,49.22,Day,Setup,7.95,Normal,Maintain,2025,7,1,17,25,1.0,0.0,8.65,394.27,21.94,0.903,49.77,62.2,108,22.72,49.22,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,8.650283799999999,7.811206271399999,0.5132947383474291,0.596711253345206,0.22999999999999687,12.48554768953206,26.999993250001687,0.45851851427297674,0.01201388877764918,8.969999999999999,-0.9000000000000004,-1.725999999999999,0.08480392073721647,1.50313140368246,9.081666666666667,26.134802816513957,0,0.878048773349197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2082546074357863,-1.0963313491007436,-0.2954871047753708,1.0709231803735906,-2.165340698740546,-1.5769823047950058,0.8131139643590821,1.2159673444790784,0.5398107862305234,-1.0748675762471822,-0.6654038421300048,-1.3161291643421955,0.0,0.0,0.0,1.30066495428618,-0.14484136487558028,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.1419557976489731,-1.1590667017719511,1.8011979639958844,-1.610104073604328,2.3773836133891337,1.516664459159512,-0.8227835266491931,0.05950522016541388,-1.2701730625651064,-1.0433213656271438,-1.0704881364876775,-0.9675799062671604,-1.1148967589151149,-0.7361769822776064,-1.0106836029193353,-1.1857876607322162,-0.9402287903269374,0.8845473039827383
2025-07-01 17:30:00,MCH_1,OP_08,9.98,399.81,24.95,0.96,2.54,49.91,72.55,101,3,58.85,28.89,45.29,Night,Maintenance,10.08,Normal,Maintain,2025,7,1,17,30,1.0,0.0,9.98,399.81,24.95,0.96,49.91,72.55,101,28.89,45.29,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,9.9752595,9.57624912,0.2545089925341691,0.7652396321693585,0.09000000000000341,10.120239466909874,33.66665544444818,0.5826732615576905,0.014821782031467506,9.393333333333333,1.33,-0.395999999999999,0.09240740655178328,1.50313140368246,9.081666666666667,28.038922810421504,0,0.8211382047061935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07331042859192374,-0.6654046888742776,1.2210821131007812,-1.1307547436059477,-0.7932177454047268,-0.5678228334564345,0.08865943523134691,-0.0174737488217619,1.6380282924926741,0.3403171362699121,-1.1176967703587224,-0.5909969442652745,0.0,0.0,0.0,1.30066495428618,0.14484136487558028,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-0.6681349856722012,-0.48098542723783516,-0.5433199869189765,1.0117648233960366,0.14310051286684244,0.5031768836672605,-0.2082164829067831,1.3534643719481056,-0.6666626762196052,-0.8896392048646812,1.581403379352637,-0.2219939993521405,-0.8707690341937874,-0.7361769822776064,-1.0106836029193353,-0.6318883725411523,-0.9402287903269374,0.15627623202035174
2025-07-01 17:35:00,MCH_1,OP_10,9.87,401.3,24.61,0.905,3.63,50.04,94.53,86,4,37.33,28.16,47.8,Night,Idle,10.01,Normal,Maintain,2025,7,1,17,35,1.0,0.0,9.87,401.3,24.61,0.905,50.04,94.53,86,28.16,47.8,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,9.875993000000001,8.937773665000002,0.367781117752673,0.6616555735810686,0.03999999999999915,8.713271660256165,21.499994625001342,0.43406976239453765,0.017215116078893998,9.5,-0.11000000000000121,-0.5060000000000002,0.09772277130967552,1.50313140368246,9.081666666666667,28.42710227247506,0,0.6991869861854717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.231936290988827,-0.7140807900294266,-0.2422741497621724,0.13231311804547125,0.4808964255500471,1.5753003723427743,-1.4637431271852286,1.2159673444790784,-0.8950521721119874,0.17288037125573397,-0.828827750039618,-0.6148275806058306,0.0,0.0,0.0,1.30066495428618,0.43452409462674085,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-0.7036333979314537,-0.7262702658628843,0.4828900544358237,-0.5997371879125712,-0.6548577373197955,-0.09968086549335962,-1.3298015511066956,-0.19530329046062805,-0.1522549601669995,-0.8509161407355564,-0.1310288102482848,-0.2836589991721804,-0.7001067963656905,-0.7361769822776064,-1.0106836029193353,-0.5189688462456392,-0.9402287903269374,-1.404304636470477
2025-07-01 17:40:00,MCH_1,OP_01,8.4,409.52,20.51,0.948,2.4,49.91,84.31,95,4,36.09,21.75,59.93,Day,Maintenance,8.62,Normal,Maintain,2025,7,1,17,40,1.0,0.0,8.4,409.52,20.51,0.948,49.91,84.31,95,21.75,59.93,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,8.399255199999999,7.962493929599999,0.2857142517006843,0.7373333528395044,0.09000000000000341,11.309522463152089,23.749994062501482,0.3798947328432134,0.013263157755124655,9.416666666666666,-1.4699999999999989,-1.975999999999999,0.09767441746890212,1.50313140368246,9.081666666666667,28.863195401876073,0,0.7723577172979047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9159148379376505,-1.3010573039591644,0.9018043830215907,-1.292983643267598,-0.7932177454047268,0.5788163339775374,-0.5323015897352833,1.2159673444790784,-1.041010340146828,-1.297352044827665,0.5671807027375695,-1.0880359307968732,0.0,0.0,0.0,1.30066495428618,0.7242068243779014,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.23172542518357,-1.1009461138355696,-0.26061009480753583,0.5776147632314342,0.14310051286684244,1.0127610168925947,-1.1223850865558993,-0.7599234666451009,-1.001663281354437,-0.8811685345864352,-1.7483258782047069,-1.1077276331308858,-0.7016593097019989,-0.7361769822776064,-1.0106836029193353,-0.3921114660736401,-0.9402287903269374,-0.46795611537598064
2025-07-01 17:45:00,MCH_1,OP_10,8.87,401.04,22.11,0.896,3.23,49.86,81.07,103,3,59.01,30.48,60.72,Night,Setup,7.62,Normal,Maintain,2025,7,1,17,45,1.0,0.0,8.87,401.04,22.11,0.896,49.86,81.07,103,30.48,60.72,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,8.8669944,7.9448269823999995,0.36414877518052147,0.656819854477698,0.14000000000000057,11.612174564580096,34.333321888892705,0.5729126157969648,0.012917475602742954,9.046666666666665,0.46999999999999886,-1.5060000000000002,0.0933684200698061,1.50313140368246,9.081666666666667,33.46256167957474,1,0.837398367175623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17867176273983915,-1.0719932985231693,-0.4817324473215653,-0.3311980238449577,-1.2832616573103715,0.2629055429498097,0.29564644355355696,-0.0174737488217619,1.6568616044971693,0.7050081723966835,0.658099637419678,-1.4284735928048171,0.0,0.0,0.0,1.30066495428618,1.013889554129062,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.0644585330153848,-1.1077332726198474,0.44998216633897775,-0.6749685620005359,0.941058763053367,1.142441428756153,-0.1467597577909021,1.2517374772008847,-1.0759619638463473,-1.015489163284336,0.5587008216743082,-0.8442499066270825,-0.8399134438365488,-0.7361769822776064,-1.0106836029193353,0.9458219181135814,0.5581437838992578,0.3643536811524616
2025-07-01 17:50:00,MCH_1,OP_04,8.72,397.49,21.95,0.931,2.44,50.04,68.63,118,3,48.49,33.45,42.44,Day,Maintenance,8.71,Normal,Maintain,2025,7,1,17,50,1.0,0.0,8.72,397.49,21.95,0.931,50.04,68.63,118,33.45,42.44,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,8.7249055,8.1228870205,0.27981648167242185,0.7274480469132575,0.03999999999999915,13.532108539895809,39.33332022222659,0.41093219990735425,0.011084745668773342,8.663333333333332,-0.14999999999999858,-1.6559999999999988,0.08466019335281366,1.50313140368246,9.081666666666667,29.4629790730649,1,0.9593495856963449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5485939114290616,-1.094899699066769,0.44949426540940707,-1.2466325290785552,0.4808964255500471,-0.9500358892677585,1.8480490059701324,-0.0174737488217619,0.41857134020158265,1.3862235040297097,-1.4456954587688613,-1.0573965412161577,0.0,0.0,0.0,1.30066495428618,1.3035722838802226,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-1.1152705426023426,-1.0393274672456552,-0.3140420473989544,0.42382478242111765,-0.6548577373197955,1.9650949887183178,0.3141656805782017,-0.4364463911878045,-1.4698770633654865,-1.1546501749983764,-0.17859637107052947,-0.9283385427453171,-1.119511463300725,-0.7361769822776064,-1.0106836029193353,-0.21763729973796248,0.5581437838992578,1.9249345496432917
2025-07-01 17:55:00,MCH_1,OP_09,9.82,393.49,24.96,0.871,4.33,49.89,61.77,110,3,49.37,29.52,57.87,Night,Setup,11.04,Normal,Maintain,2025,7,1,17,55,1.0,0.0,9.82,393.49,24.96,0.871,49.89,61.77,110,29.52,57.87,-0.9659258262890683,-0.25881904510252063,Apres_Midi,Shift_Soir,9.821510400000001,8.554535558400001,0.44093681864187184,0.6044678633591616,0.10999999999999943,11.201628187206905,36.66665444444852,0.4488181777380166,0.013390908969173556,9.136666666666665,1.0999999999999996,-0.5559999999999992,0.08322033827779375,1.50313140368246,9.081666666666667,32.12777506752116,0,0.8943089358186266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3680481921827499,-0.6639730388403025,-1.1468943849865456,0.9434576163537223,-0.9892353101669569,-1.6189087369375743,1.0201009726812922,-0.0174737488217619,0.522154556226308,0.4848173581314628,0.33010094900953907,-0.2641767887376484,0.0,0.0,0.0,1.30066495428618,1.593255013631383,0.0,0.0,-1.5187337633434703,-0.15838372271895523,-0.7231167663967061,-0.8734998835344842,1.1456578332695548,-1.4894311360038797,0.4622838129414069,0.9665304634740848,0.0683387801146797,-0.04159312290478398,-0.9742052629835766,-0.9828165779253871,1.3078899046247117,-0.3116885445449249,-1.1657413836248538,-0.7361769822776064,-1.0106836029193353,0.557538954503602,-0.9402287903269374,1.0926247531148496
2025-07-01 18:00:00,MCH_1,OP_07,10.28,404.74,25.39,0.884,3.05,50.22,94.0,90,4,49.19,32.33,51.1,Night,Setup,11.83,High,Reduce Load,2025,7,1,18,0,1.0,0.0,10.28,404.74,25.39,0.884,50.22,94.0,90,32.33,51.1,-1.0,-1.8369701987210297e-16,Soiree,Shift_Soir,10.2763486,9.0842921624,0.29669257814274536,0.6817344487821119,0.21999999999999886,8.754862961589208,22.499994375001407,0.5465555494827161,0.017133333142962965,9.606666666666667,0.4599999999999991,-0.09600000000000009,0.09345454460495868,1.50313140368246,9.495,31.50118620457203,1,0.7317073111243309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9366669724369985,-0.6024120873793787,-0.8010101774007559,-0.5397780376956509,2.245054508410466,1.5236236071437943,-1.0497691105408085,1.2159673444790784,0.5009670802212506,1.1293342207202848,-0.4490397950384042,0.004768964248627823,0.0,0.0,0.0,1.474086948191004,-1.593255013631383,0.0,0.0,-1.5665383638319081,0.22520571105858445,-0.5604633643440852,-0.6699818593017527,-0.16114988948004233,-0.28736144001970343,2.2177919633518512,-0.08185981927771559,-1.2376164557507858,0.9770402310838646,-0.16983285462331082,-0.8121930766064318,0.5468089314687465,-0.05381672711567043,-0.8371482138719973,-0.7361769822776064,-0.859468094915731,0.3752672876514838,0.5581437838992578,-0.988149738206256
